event_id,vendor,plant_id,generated_at,machine_id,line,event_time,ingestion_time,event_type,severity,vibration_mm_s,temperature_c,machine_status,sensor_health,confidence,operating_hours_today,firmware_version,gateway_id
MP-1535,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T04:25:36Z,2026-03-08T04:26:36Z,SENSOR_DROPOUT,medium,2.01,,running,0.33,0.47,1.09,MP-FW-3.2,GW-A1
MP-1536,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T11:38:29Z,2026-03-02T11:45:29Z,SENSOR_DROPOUT,high,,,unknown,0.43,0.64,7.41,MP-FW-2.9,GW-A1
MP-1537,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-07T18:43:07Z,2026-03-07T18:51:07Z,SENSOR_DROPOUT,low,,,unknown,0.15,0.6,4.94,MP-FW-3.2,GW-C1
MP-1538,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T01:05:19Z,2026-03-03T01:08:19Z,SENSOR_DROPOUT,low,2.59,55.66,unknown,0.19,0.44,6.05,MP-FW-3.1,GW-A2
MP-1539,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T07:20:57Z,2026-03-02T07:26:57Z,SENSOR_DROPOUT,low,,,unknown,0.33,0.56,10.89,MP-FW-3.1,GW-B1
MP-1540,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-08T19:36:54Z,2026-03-08T19:43:54Z,SENSOR_DROPOUT,high,,,idle,0.21,0.49,7.06,MP-FW-3.2,GW-A2
MP-1541,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T06:06:57Z,2026-03-05T06:12:57Z,SENSOR_DROPOUT,high,1.11,68.59,running,0.43,0.27,2.97,MP-FW-3.1,GW-B1
MP-1542,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-09T20:51:20Z,2026-03-09T20:55:20Z,SENSOR_DROPOUT,low,,62.99,idle,0.1,0.31,1.05,MP-FW-2.9,GW-C1
MP-1543,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T22:50:20Z,2026-03-05T23:05:20Z,SENSOR_DROPOUT,medium,,,running,,0.37,6.71,MP-FW-3.1,GW-C1
MP-1544,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T13:49:25Z,2026-03-10T13:55:25Z,SENSOR_DROPOUT,low,3.79,73.77,unknown,0.21,0.33,8.07,MP-FW-3.2,GW-C1
MP-1545,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T09:09:53Z,2026-03-02T09:16:53Z,SENSOR_DROPOUT,medium,4.02,,unknown,0.43,0.49,6.27,MP-FW-3.1,GW-A1
MP-1546,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T22:20:02Z,2026-03-09T22:23:02Z,SENSOR_DROPOUT,low,,,running,0.21,0.33,9.81,MP-FW-3.2,GW-C1
MP-1547,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T22:28:33Z,2026-03-06T22:32:33Z,SENSOR_DROPOUT,low,,70.1,idle,0.36,0.44,0.88,MP-FW-3.1,GW-A2
MP-1548,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T09:08:12Z,2026-03-05T09:11:12Z,SENSOR_DROPOUT,medium,,,idle,0.21,0.31,5.31,MP-FW-2.9,GW-A2
MP-1549,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T03:19:04Z,2026-03-03T03:27:04Z,SENSOR_DROPOUT,medium,,79.51,idle,0.49,0.28,10.67,MP-FW-3.1,GW-B1
MP-1550,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-02T17:07:25Z,2026-03-02T17:12:25Z,SENSOR_DROPOUT,high,,,running,0.23,0.26,1.43,MP-FW-3.1,GW-A2
MP-1551,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-03T11:57:07Z,2026-03-03T12:07:07Z,SENSOR_DROPOUT,low,2.71,,running,0.52,0.39,3.45,MP-FW-3.1,GW-A1
MP-1552,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-08T23:16:39Z,2026-03-09T00:16:39Z,SENSOR_DROPOUT,medium,2.33,62.37,idle,0.2,0.47,8.79,MP-FW-3.1,GW-B1
MP-1553,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-07T15:14:00Z,2026-03-07T15:17:00Z,SENSOR_DROPOUT,medium,3.11,,unknown,0.55,0.41,5.74,MP-FW-3.2,GW-B1
MP-1554,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T21:13:23Z,2026-03-03T21:21:23Z,SENSOR_DROPOUT,medium,,,idle,,0.21,9.88,MP-FW-2.9,GW-A2
MP-1555,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-01T08:26:15Z,2026-03-01T08:34:15Z,SENSOR_DROPOUT,high,4.62,62.9,unknown,0.42,0.48,3.94,MP-FW-2.9,GW-C1
MP-1556,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-04T03:26:19Z,2026-03-04T03:32:19Z,SENSOR_DROPOUT,low,,,running,0.39,0.27,1.9,MP-FW-3.2,GW-A2
MP-1557,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T06:42:04Z,2026-03-04T06:43:04Z,SENSOR_DROPOUT,medium,,,running,0.16,0.42,11.03,MP-FW-2.9,GW-A2
MP-1558,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-09T02:45:17Z,2026-03-09T02:52:17Z,SENSOR_DROPOUT,low,4.02,,unknown,0.41,0.42,6.57,MP-FW-2.9,GW-B1
MP-1559,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T14:00:43Z,2026-03-02T14:07:43Z,SENSOR_DROPOUT,low,,,unknown,0.4,0.27,5.89,MP-FW-2.9,GW-B1
MP-1560,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T20:46:29Z,2026-03-05T20:50:29Z,SENSOR_DROPOUT,medium,2.81,,idle,0.41,0.45,0.8,MP-FW-3.2,GW-A2
MP-1561,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-01T01:37:29Z,2026-03-01T01:45:29Z,SENSOR_DROPOUT,high,,,unknown,0.48,0.52,8.3,MP-FW-2.9,GW-A2
MP-1562,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-07T09:28:47Z,2026-03-07T09:30:47Z,SENSOR_DROPOUT,medium,,61.41,idle,0.55,0.56,1.37,MP-FW-3.1,GW-C1
MP-1563,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-02T09:15:19Z,2026-03-02T09:17:19Z,SENSOR_DROPOUT,medium,,,unknown,0.22,0.5,2.13,MP-FW-2.9,GW-A2
MP-1564,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-04T07:11:18Z,2026-03-04T07:18:18Z,SENSOR_DROPOUT,high,,,running,0.25,0.4,0.59,MP-FW-2.9,GW-C1
MP-1565,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-05T00:51:08Z,2026-03-05T00:58:08Z,SENSOR_DROPOUT,medium,2.96,,unknown,0.26,0.31,5.39,MP-FW-3.1,GW-B1
MP-1566,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-08T11:47:19Z,2026-03-08T11:50:19Z,SENSOR_DROPOUT,medium,,46.15,idle,0.22,0.61,0.96,MP-FW-3.1,GW-A2
MP-1567,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-08T13:39:06Z,2026-03-08T13:42:06Z,SENSOR_DROPOUT,medium,2.59,,unknown,0.16,0.33,3.03,MP-FW-3.1,GW-A1
MP-1568,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T06:12:38Z,2026-03-05T06:17:38Z,SENSOR_DROPOUT,high,4.44,61.15,running,0.28,0.39,1.17,MP-FW-3.1,GW-A1
MP-1569,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T05:11:08Z,2026-03-10T05:19:08Z,SENSOR_DROPOUT,low,,,idle,0.15,0.14,10.37,MP-FW-3.1,GW-A1
MP-1570,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T02:47:24Z,2026-03-08T02:51:24Z,SENSOR_DROPOUT,low,,,idle,0.37,0.58,10.06,MP-FW-3.1,GW-B1
MP-1571,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-07T13:06:15Z,2026-03-07T13:07:15Z,SENSOR_DROPOUT,high,2.29,,idle,0.15,0.65,6.38,MP-FW-2.9,GW-B1
MP-1572,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-08T13:08:58Z,2026-03-08T13:15:58Z,SENSOR_DROPOUT,low,,,idle,0.24,0.42,3.26,MP-FW-3.1,GW-A1
MP-1573,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-06T18:36:14Z,2026-03-06T18:43:14Z,SENSOR_DROPOUT,high,,,unknown,0.18,0.45,8.06,MP-FW-3.2,GW-C1
MP-1574,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T07:33:28Z,2026-03-02T07:34:28Z,SENSOR_DROPOUT,low,,60.9,running,0.31,0.43,1.63,MP-FW-3.1,GW-B1
MP-1575,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T23:28:38Z,2026-03-04T23:34:38Z,SENSOR_DROPOUT,high,3.59,68.84,idle,0.2,0.42,6.43,MP-FW-2.9,GW-A2
MP-1576,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-04T01:03:20Z,2026-03-04T01:06:20Z,SENSOR_DROPOUT,high,,,running,0.24,0.35,8.39,MP-FW-3.1,GW-A1
MP-1577,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-08T22:41:28Z,2026-03-08T22:48:28Z,SENSOR_DROPOUT,high,2.83,77.2,running,0.47,0.44,2.28,MP-FW-3.2,GW-A1
MP-1578,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T08:32:34Z,2026-03-01T08:39:34Z,SENSOR_DROPOUT,medium,3.05,64.18,running,0.2,0.42,6.45,MP-FW-2.9,GW-B1
MP-1579,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-07T02:01:29Z,2026-03-07T02:02:29Z,SENSOR_DROPOUT,medium,,,idle,0.55,0.05,3.54,MP-FW-2.9,GW-C1
MP-1580,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T02:53:23Z,2026-03-04T02:54:23Z,SENSOR_DROPOUT,medium,4.27,67.54,unknown,0.34,0.54,2.66,MP-FW-3.1,GW-A1
MP-1581,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-07T22:39:35Z,2026-03-07T22:42:35Z,SENSOR_DROPOUT,medium,1.5,,running,0.21,0.37,5.93,MP-FW-3.2,GW-B1
MP-1582,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T03:53:14Z,2026-03-09T03:55:14Z,SENSOR_DROPOUT,low,6.76,,running,0.16,0.43,4.9,MP-FW-2.9,GW-C1
MP-1583,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-02T15:04:01Z,2026-03-02T15:19:01Z,SENSOR_DROPOUT,medium,,,running,0.28,0.51,9.33,MP-FW-2.9,GW-B1
MP-1584,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-05T07:26:53Z,2026-03-05T07:33:53Z,SENSOR_DROPOUT,high,,61.93,running,0.55,0.34,7.65,MP-FW-2.9,GW-C1
MP-1585,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-03T05:15:53Z,2026-03-03T05:19:53Z,SENSOR_DROPOUT,high,,,unknown,0.18,0.52,1.06,MP-FW-3.2,GW-C1
MP-1586,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T02:35:50Z,2026-03-06T02:40:50Z,SENSOR_DROPOUT,medium,,79.91,unknown,0.23,0.36,5.78,MP-FW-3.1,GW-A2
MP-1587,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-01T04:14:10Z,2026-03-01T04:17:10Z,SENSOR_DROPOUT,low,,62.06,idle,0.37,0.44,4.2,MP-FW-3.2,GW-A2
MP-1588,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T08:30:21Z,2026-03-02T08:38:21Z,SENSOR_DROPOUT,medium,,,idle,0.27,0.52,8.38,MP-FW-2.9,GW-A1
MP-1589,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-01T02:07:37Z,2026-03-01T02:11:37Z,SENSOR_DROPOUT,high,,,running,0.15,0.32,9.74,MP-FW-3.2,GW-B1
MP-1590,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-04T14:59:48Z,2026-03-04T15:09:48Z,SENSOR_DROPOUT,low,6.29,68.39,idle,0.2,0.34,10.81,MP-FW-3.2,GW-A1
MP-1591,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-02-28T22:00:00Z,2026-03-08T14:02:17Z,SENSOR_DROPOUT,low,,,idle,0.55,0.25,5.23,MP-FW-3.1,GW-C1
MP-1592,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-02T05:55:45Z,2026-03-02T05:57:45Z,SENSOR_DROPOUT,high,5.33,,unknown,0.15,0.41,5.32,MP-FW-2.9,GW-A1
MP-1593,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-04T13:57:57Z,2026-03-05T01:57:57Z,SENSOR_DROPOUT,low,,60.54,idle,0.22,0.21,2.41,MP-FW-3.2,GW-A2
MP-1594,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T03:05:46Z,2026-03-03T05:05:46Z,SENSOR_DROPOUT,medium,,,unknown,0.35,0.41,7.33,MP-FW-3.1,GW-B1
MP-1595,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T11:23:11Z,2026-03-08T11:33:11Z,SENSOR_DROPOUT,medium,4.76,,idle,0.42,0.37,11.01,MP-FW-2.9,GW-A1
MP-1596,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T12:42:45Z,2026-03-05T12:49:45Z,SENSOR_DROPOUT,low,3.56,,running,0.44,0.44,5.19,MP-FW-3.2,GW-B1
MP-1597,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-04T01:16:31Z,2026-03-04T01:18:31Z,SENSOR_DROPOUT,high,,,unknown,0.28,,8.36,MP-FW-3.2,GW-A1
MP-1598,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-04T19:00:58Z,2026-03-04T19:05:58Z,SENSOR_DROPOUT,medium,1.85,,running,0.27,0.48,10.82,MP-FW-3.1,GW-A1
MP-1599,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-06T23:47:06Z,2026-03-06T23:49:06Z,SENSOR_DROPOUT,high,,,unknown,0.38,0.3,9.94,MP-FW-3.1,GW-A1
MP-1600,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T00:05:48Z,2026-03-09T00:12:48Z,COOLING_IRREGULARITY,medium,3.38,101.13,running,0.89,0.79,0.46,MP-FW-3.2,GW-C1
MP-1601,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-04T00:09:41Z,2026-03-04T00:14:41Z,COOLING_IRREGULARITY,high,4.77,82.7,running,,0.86,4.65,MP-FW-3.2,GW-A1
MP-1602,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T13:47:01Z,2026-03-08T01:47:01Z,COOLING_IRREGULARITY,medium,7.21,80.47,running,0.91,0.91,3.02,MP-FW-3.1,GW-C1
MP-1603,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T09:18:33Z,2026-03-06T09:19:33Z,COOLING_IRREGULARITY,medium,6.38,95.61,running,,0.7,8.73,MP-FW-3.2,GW-C1
MP-1604,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T10:02:15Z,2026-03-08T10:09:15Z,NORMAL_READING,low,,50.18,idle,0.87,0.88,10.03,MP-FW-3.1,GW-A1
MP-1605,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-06T15:13:10Z,2026-03-06T15:23:10Z,COOLING_IRREGULARITY,high,5.82,97.1,running,1.0,0.83,6.57,MP-FW-3.1,GW-A2
MP-1606,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T19:03:13Z,2026-03-08T19:06:13Z,COOLING_IRREGULARITY,high,5.52,82.71,running,0.87,0.61,5.52,MP-FW-3.1,GW-B1
MP-1607,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T06:24:44Z,2026-03-03T06:39:44Z,COOLING_IRREGULARITY,medium,6.38,81.9,running,,0.94,3.41,MP-FW-3.2,GW-B1
MP-1608,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T17:26:25Z,2026-03-09T17:28:25Z,COOLING_IRREGULARITY,medium,6.16,91.56,running,0.9,0.83,9.84,MP-FW-2.9,GW-B1
MP-1609,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-09T09:19:55Z,2026-03-09T09:22:55Z,COOLING_IRREGULARITY,high,3.95,,running,0.89,0.85,1.75,MP-FW-3.2,GW-C1
MP-1610,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T17:19:19Z,2026-03-04T17:25:19Z,COOLING_IRREGULARITY,medium,6.65,88.41,running,0.96,0.86,9.62,MP-FW-2.9,GW-A2
MP-1611,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T09:03:28Z,2026-03-07T09:06:28Z,COOLING_IRREGULARITY,high,2.61,86.2,running,0.82,1.0,2.62,MP-FW-2.9,GW-A2
MP-1612,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-03T00:52:59Z,2026-03-03T00:58:59Z,COOLING_IRREGULARITY,medium,8.05,,running,0.95,0.89,7.45,MP-FW-3.2,GW-A1
MP-1613,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-09T00:18:16Z,2026-03-09T00:26:16Z,COOLING_IRREGULARITY,high,7.65,74.84,running,0.73,0.93,0.63,MP-FW-3.1,GW-A2
MP-1614,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T00:18:55Z,2026-03-03T00:24:55Z,COOLING_IRREGULARITY,medium,2.18,99.51,running,0.96,0.92,0.39,MP-FW-2.9,GW-B1
MP-1615,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T22:12:57Z,2026-03-02T22:14:57Z,COOLING_IRREGULARITY,high,6.73,71.46,running,0.86,0.68,0.7,MP-FW-2.9,GW-A2
MP-1616,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-05T15:45:11Z,2026-03-05T15:47:11Z,COOLING_IRREGULARITY,medium,7.36,84.63,running,0.98,0.92,2.3,MP-FW-2.9,GW-A1
MP-1617,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T23:22:00Z,2026-03-09T23:26:00Z,COOLING_IRREGULARITY,medium,6.76,82.97,running,0.81,1.0,3.35,MP-FW-2.9,GW-B1
MP-1618,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-10T12:05:12Z,2026-03-10T12:11:12Z,NORMAL_READING,low,1.56,64.22,idle,0.94,0.8,0.62,MP-FW-2.9,GW-C1
MP-1619,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-07T11:17:13Z,2026-03-07T11:22:13Z,COOLING_IRREGULARITY,high,5.69,80.69,running,1.0,0.86,1.5,MP-FW-2.9,GW-A2
MP-1620,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-06T07:35:37Z,2026-03-06T07:41:37Z,COOLING_IRREGULARITY,high,,83.26,running,0.94,0.82,1.33,MP-FW-3.2,GW-B1
MP-1621,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-07T05:18:11Z,2026-03-07T05:22:11Z,COOLING_IRREGULARITY,high,5.15,90.81,running,0.8,0.75,11.17,MP-FW-3.1,GW-A1
MP-1622,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-09T19:22:17Z,2026-03-09T19:26:17Z,COOLING_IRREGULARITY,high,4.52,84.51,running,0.85,0.88,0.81,MP-FW-3.1,GW-B1
MP-1623,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T14:37:51Z,2026-03-02T14:42:51Z,COOLING_IRREGULARITY,high,6.72,83.93,running,0.89,0.9,1.94,MP-FW-2.9,GW-B1
MP-1624,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T19:30:22Z,2026-03-02T19:38:22Z,COOLING_IRREGULARITY,medium,5.41,77.51,running,0.9,0.77,1.71,MP-FW-3.2,GW-B1
MP-1625,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T07:26:55Z,2026-03-09T07:27:55Z,COOLING_IRREGULARITY,high,1.63,80.9,running,0.82,0.75,9.5,MP-FW-2.9,GW-C1
MP-1626,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T08:17:14Z,2026-03-08T08:20:14Z,COOLING_IRREGULARITY,medium,7.6,85.89,running,0.88,0.83,11.03,MP-FW-3.2,GW-A2
MP-1627,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T18:19:33Z,2026-03-08T18:20:33Z,COOLING_IRREGULARITY,high,6.15,90.23,running,0.81,,7.59,MP-FW-2.9,GW-C1
MP-1628,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-01T14:53:19Z,2026-03-01T14:59:19Z,COOLING_IRREGULARITY,high,2.79,87.46,running,0.99,0.7,2.22,MP-FW-3.2,GW-C1
MP-1629,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T21:50:09Z,2026-03-01T21:58:09Z,COOLING_IRREGULARITY,medium,3.44,79.5,running,1.0,0.78,0.77,MP-FW-2.9,GW-B1
MP-1630,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-04T20:08:43Z,2026-03-04T20:16:43Z,COOLING_IRREGULARITY,high,4.76,88.16,running,0.86,0.83,8.55,MP-FW-3.1,GW-A2
MP-1631,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T01:49:08Z,2026-03-02T01:53:08Z,COOLING_IRREGULARITY,medium,6.89,83.01,running,0.82,0.8,0.66,MP-FW-3.2,GW-B1
MP-1632,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-07T22:23:46Z,2026-03-07T22:30:46Z,COOLING_IRREGULARITY,medium,10.15,73.54,running,1.0,1.0,1.1,MP-FW-3.2,GW-A1
MP-1633,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T11:53:16Z,2026-03-07T15:53:16Z,COOLING_IRREGULARITY,high,7.36,81.49,running,0.81,0.88,3.33,MP-FW-2.9,GW-A1
MP-1634,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T01:29:43Z,2026-03-03T01:39:43Z,COOLING_IRREGULARITY,high,2.73,86.98,running,0.96,0.94,8.21,MP-FW-3.1,GW-A1
MP-1635,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-09T06:50:45Z,2026-03-09T06:51:45Z,COOLING_IRREGULARITY,high,5.62,79.54,running,0.82,0.79,5.84,MP-FW-2.9,GW-A2
MP-1636,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-03T21:49:25Z,2026-03-03T21:51:25Z,COOLING_IRREGULARITY,medium,6.97,83.15,running,0.79,0.94,7.82,MP-FW-3.1,GW-A2
MP-1637,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T21:31:39Z,2026-03-02T21:39:39Z,COOLING_IRREGULARITY,high,6.39,81.34,running,0.85,0.86,1.6,MP-FW-3.2,GW-A2
MP-1638,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-02T06:12:36Z,2026-03-02T06:19:36Z,COOLING_IRREGULARITY,high,2.41,89.79,running,0.92,0.87,7.32,MP-FW-2.9,GW-B1
MP-1639,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-07T01:24:25Z,2026-03-07T01:25:25Z,NORMAL_READING,low,1.64,55.3,running,0.88,0.95,4.53,MP-FW-2.9,GW-C1
MP-1640,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-001,LINE-A,2026-03-05T16:02:12Z,2026-03-05T16:09:12Z,COOLING_IRREGULARITY,medium,8.45,85.19,running,0.85,0.57,1.23,MP-FW-3.2,GW-A1
MP-1641,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T23:41:41Z,2026-03-09T23:45:41Z,COOLING_IRREGULARITY,high,0.85,74.77,running,0.83,0.87,10.31,MP-FW-3.1,GW-C1
MP-1642,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-006,LINE-C,2026-03-08T18:41:38Z,2026-03-08T18:47:38Z,COOLING_IRREGULARITY,medium,4.54,93.44,running,0.67,0.79,8.66,MP-FW-2.9,GW-C1
